                                                 0,8 | 4,0        = PLAYER_WIN
                                            (0,5)5,7 | (4,0)4,8   = TIE       
                                                 8,0 | 7,5        = PLAYER_WIN
                                                 6,1 | (1,1)2,2   = PLAYER_WIN
                                            (0,0)0,7 | 4,2        = PLAYER_WIN
                                            (1,0)1,1 | 8,8        = BANKER_WIN
                                            (3,0)3,8 | 0,4        = BANKER_WIN
                                                 0,9 | 8,7        = PLAYER_WIN
                                                 3,4 | (0,5)5,9   = PLAYER_WIN
                                            (0,5)5,0 | 7,0        = BANKER_WIN
                                            (0,5)5,9 | (9,4)3,1   = TIE       
                                            (5,9)4,4 | 2,0        = PLAYER_WIN
                                                 8,5 | 9,0        = BANKER_WIN
                                                 0,2 | 2,7        = BANKER_WIN
                                            (5,7)2,3 | 8,8        = BANKER_WIN
                                                 0,8 | 9,0        = BANKER_WIN
                                                 0,6 | (0,2)2,0   = PLAYER_WIN
                                            (0,0)0,6 | (4,0)4,6   = PLAYER_WIN
                                                 7,0 | 0,7        = TIE       
                                            (0,0)0,6 | 0,7        = BANKER_WIN
                                                 7,0 | (7,4)1,0   = PLAYER_WIN
                                            (1,2)3,7 | (1,0)1,0   = BANKER_WIN
                                                     卡用完了，重新初始化!
                                                 8,3 | 0,8        = BANKER_WIN
                                            (6,4)0,6 | (0,5)5,3   = BANKER_WIN
                                            (3,0)3,0 | 0,7        = BANKER_WIN
                                            (6,6)2,0 | 7,0        = BANKER_WIN
                                                 0,8 | 8,0        = TIE       
                                            (1,9)0,6 | (8,4)2,4   = TIE       
                                                 8,0 | 5,6        = PLAYER_WIN
                                            (6,5)1,9 | (0,0)0,7   = BANKER_WIN
                                                 3,0 | 7,1        = BANKER_WIN
                                            (3,0)3,6 | 7,9        = PLAYER_WIN
                                            (2,0)2,8 | 1,6        = BANKER_WIN
                                            (1,3)4,3 | (2,0)2,8   = PLAYER_WIN
                                                 0,8 | 0,9        = BANKER_WIN
                                                 1,7 | 8,5        = PLAYER_WIN
                                                 7,0 | (5,8)3,0   = PLAYER_WIN
                                                 0,9 | 4,4        = PLAYER_WIN
                                                 5,6 | 2,6        = BANKER_WIN
                                            (6,9)5,9 | (1,1)2,9   = PLAYER_WIN
                                            (0,3)3,3 | (0,1)1,8   = BANKER_WIN
                                            (0,0)0,6 | (3,7)0,3   = PLAYER_WIN
                                                 4,2 | (0,1)1,0   = PLAYER_WIN
                                            (3,7)0,3 | 0,5        = BANKER_WIN
                                            (5,9)4,0 | (0,0)0,9   = BANKER_WIN
                                                 8,8 | 2,6        = BANKER_WIN
                                            (0,0)0,7 | (0,0)0,4   = PLAYER_WIN
                                            (0,0)0,0 | 0,7        = BANKER_WIN
                                            (9,5)4,2 | 0,7        = BANKER_WIN
                                            (0,3)3,8 | 4,2        = BANKER_WIN
                                                 3,3 | 2,4        = TIE       
                                            (0,5)5,9 | (1,0)1,1   = PLAYER_WIN
                                                 0,3 | 4,5        = BANKER_WIN
                                                 1,8 | 0,8        = PLAYER_WIN
                                            (9,3)2,0 | 9,5        = BANKER_WIN
                                            (5,0)5,0 | (0,1)1,0   = PLAYER_WIN
                                            (0,5)5,0 | (0,2)2,0   = PLAYER_WIN
                                            (1,2)3,4 | (0,0)0,6   = PLAYER_WIN
                                                 0,6 | 4,4        = BANKER_WIN
                                                 8,0 | 3,0        = PLAYER_WIN
                                                 2,7 | 5,7        = PLAYER_WIN
